DATE,0,1,2,3
2014-09-22,0.08984257495237147,0.03395133256083405,0.10392356488370291,0.4994582881906817
2014-09-23,0.10177479193823324,0.030243337195829056,0.09945962878847192,0.48645720476706344
2014-09-24,0.09786423343026174,0.027694090382387238,0.1017307541702559,0.5189599133261105
2014-09-25,0.10573548581169145,0.02873696407879578,0.10697783694886054,0.5303358613217766
2014-09-26,0.10894414920284778,0.018424101969872098,0.11747200250606937,0.5552546045503792
2014-09-29,0.11972325278251295,0.044959443800695276,0.11989975722452795,0.5471289274106175
2014-09-30,0.12102677228516989,0.03163383545770593,0.12616493069151846,0.577464788732394
2014-10-01,0.13416223804271543,0.03163383545770593,0.11747200250606937,0.5839653304442036
2014-10-02,0.14093051238343546,0.03163383545770593,0.11198997572245273,0.5655471289274105
2014-10-03,0.1403790233630804,0.03221320973348796,0.13196021614848452,0.6403033586132176
2014-10-06,0.10107289682141785,0.03221320973348796,0.1166888558226955,0.6164680390032498
2014-10-07,0.09179785420635711,0.03221320973348796,0.1064296342704989,0.605633802816901
2014-10-08,0.11049834553293891,0.03221320973348796,0.1054115435821128,0.5828819068255688
2014-10-09,0.0928506968815801,0.02224797219003527,0.09162816195473411,0.5725893824485375
2014-10-10,0.10157425047628599,0.023290845886442924,0.09201973529642093,0.5850487540628384
2014-10-13,0.09773889501654476,0.01993047508690715,0.09201973529642093,0.5763813651137593
2014-10-14,0.0939035395568033,0.016570104287369603,0.08465815647270736,0.5677139761646801
2014-10-15,0.11646445402586969,0.016454229432214085,0.08833894588456404,0.5178764897074757
2014-10-16,0.13396169658076817,0.014252607184241484,0.09358602866316867,0.5075839653304444
2014-10-17,0.11320565526922688,0.015179606025492731,0.09256793797478258,0.530877573131094
2014-10-20,0.12458638323473359,0.014600231749710701,0.08113399639752528,0.5146262188515704
2014-10-21,0.13120425147899328,0.011355735805330447,0.07713994831231874,0.5384615384615383
2014-10-22,0.13240750025067682,0.008458864426420298,0.07573028428224582,0.5644637053087749
2014-10-23,0.14835054647548374,0.00961761297798347,0.07283264155376301,0.5671722643553627
2014-10-24,0.12970019051438886,0.007068366164541651,0.06719398543347177,0.5557963163596966
2014-10-27,0.16840469267020963,0.006141367323290403,0.06923016681024352,0.5395449620801731
2014-10-28,0.13210668805775594,0.002665121668598225,0.055681729187876616,0.528169014084507
2014-10-29,0.11425849794444987,0.0,0.05207925444435735,0.5222101841820148
2014-10-30,0.09966910658778705,0.0038238702201622843,0.058109483906335635,0.5763813651137593
2014-10-31,0.12358367592499753,0.001969872537659789,0.08567624716109323,0.6148429035752976
2014-11-03,0.14509174771884092,0.008227114716106598,0.09014018325632378,0.6321776814734559
2014-11-04,0.15582071593301916,0.004982618771727232,0.08551961782441841,0.6002166847237271
2014-11-05,0.15040609646044323,0.0032444959443802546,0.10024277547184601,0.6240520043336941
2014-11-06,0.17401985360473282,0.0011587485515640594,0.11676717049103291,0.657638136511375
2014-11-07,0.18224205354457035,0.013673232908458566,0.12052627457122722,0.647887323943662
2014-11-10,0.16705103780206554,0.00961761297798347,0.11778526117941901,0.6446370530877568
2014-11-11,0.16940739997994592,0.013499420625723957,0.11778526117941901,0.6370530877573124
2014-11-12,0.17176376215782607,0.017381228273465332,0.10556817291878762,0.629469122426868
2014-11-13,0.19312142785520914,0.01575898030127476,0.1115984023807659,0.6208017334777898
2014-11-14,0.19853604732778507,0.02120509849362673,0.09507400736157878,0.6110509209100758
2014-11-17,0.19783415221096967,0.015643105446118355,0.09632704205497689,0.6310942578548211
2014-11-18,0.1947257595507872,0.011703360370799665,0.08215208708591115,0.5931744312026002
2014-11-19,0.184197332798556,0.00961761297798347,0.08873051922625086,0.587215601300108
2014-11-20,0.18289381329589904,0.014252607184241484,0.07244106821207619,0.6002166847237271
2014-11-21,0.15928005615160945,0.015874855156431167,0.06829039079019505,0.6543878656554707
2014-11-24,0.17086132557906342,0.035341830822711806,0.08348343644764644,0.643553629469122
2014-11-25,0.1619372305224105,0.02873696407879578,0.06852533479520706,0.6267605633802811
2014-11-26,0.14719743306928712,0.03232908458864436,0.07275432688542538,0.6099674972914411
2014-11-27,0.16509575854807967,0.03482039397450798,0.07275432688542538,0.6218851570964246
2014-11-28,0.18299408402687267,0.03731170336037071,0.0876341138695278,0.633802816901408
2014-12-01,0.17798054747819103,0.04727694090382428,0.07737489231733097,0.6191765980498367
2014-12-02,0.1838463852401484,0.044380069524913246,0.09726681807502557,0.6673889490790899
2014-12-03,0.17442093652862733,0.0454229432213209,0.11551413579763503,0.6993499458288186
2014-12-04,0.18605234132156823,0.05028968713789084,0.10619469026548689,0.6424702058504872
2014-12-05,0.1975333400180488,0.04519119351100809,0.13211684548515934,0.695557963163596
2014-12-08,0.20415120826230826,0.07161066048667486,0.1654005795285456,0.6988082340195012
2014-12-09,0.1940739997994585,0.08667439165701118,0.1442556190774531,0.6457204767063915
2014-12-10,0.20234633510478273,0.07601390498261917,0.16132821677500186,0.6457204767063915
2014-12-11,0.21934222400481285,0.08968713789107863,0.17699115044247793,0.6500541711809316
2014-12-12,0.23312944951368708,0.08771726535341795,0.18208160388440753,0.6132177681473454
2014-12-15,0.24300611651458937,0.09188876013905034,0.19508183882841257,0.6197183098591541
2014-12-16,0.2625087736889602,0.09073001158748539,0.1828647505677814,0.6045503791982663
2014-12-17,0.24265516895618156,0.09849362688296726,0.17605137442242946,0.6451787648970742
2014-12-18,0.21979344229419429,0.11958285052143669,0.16610541154358205,0.7074756229685804
2014-12-19,0.22400481299508668,0.1261877172653536,0.17479833972903114,0.728060671722643
2014-12-22,0.2237040008021658,0.1281575898030134,0.16085832876497763,0.7215601300108334
2014-12-23,0.2469668103880478,0.13314020857473974,0.177852611794189,0.7497291440953404
2014-12-24,0.24466058357565412,0.12062572421784523,0.18075025452267202,0.7459371614301187
2014-12-25,0.24506166649954864,0.12348397064503747,0.18075025452267202,0.7482845792704946
2014-12-26,0.24546274942344337,0.1263422170722288,0.18075025452267202,0.7506319971108706
2014-12-29,0.24586383234733789,0.12920046349942105,0.1780875557992012,0.7529794149512457
2014-12-30,0.22736388248270312,0.10521436848203969,0.1668102435586185,0.7540628385698804
2014-12-31,0.22525819713225692,0.10880648899188916,0.16328608348343643,0.7833152762730222
2015-01-01,0.2353855409605936,0.10880648899188916,0.16328608348343643,0.8022751895991327
2015-01-02,0.24551288478893007,0.10880648899188916,0.18779857467303618,0.8212351029252432
2015-01-05,0.2614057956482503,0.12676709154113652,0.1903829587281698,0.8618634886240519
2015-01-06,0.24781911160132353,0.117960602549247,0.1880335186780484,0.8526543878656554
2015-01-07,0.24716735184999505,0.11819235225955982,0.1891299240347717,0.9057421451787642
2015-01-08,0.22886794344730776,0.12004634994206231,0.16493069151852158,0.9106175514626207
2015-01-09,0.21583274842073608,0.11332560834298988,0.1542798966246377,0.9008667388949068
2015-01-12,0.2307730873358067,0.10660486674391656,0.1607016994283028,0.9003250270855894
2015-01-13,0.21538153013135464,0.10000000000000053,0.1581956300415066,0.9247020585048755
2015-01-14,0.2043016143587686,0.09849362688296726,0.14730989114261095,0.9122426868905746
2015-01-15,0.21327584478090844,0.08841251448435727,0.1581956300415066,0.23943661971830998
2015-01-16,0.20831244359771395,0.11100811123986087,0.1682199075886912,0.0
2015-01-19,0.2063822320264712,0.11517960602549326,0.1682199075886912,0.07123510292524404
2015-01-20,0.20445202045522892,0.11935110081112477,0.1743284517190069,0.1424702058504872
2015-01-21,0.19612954978441777,0.11645422943221284,0.16038844075495318,0.058504875406283574
2015-01-22,0.17918379624987457,0.11332560834298988,0.13728561359542635,0.10292524377031409
2015-01-23,0.18725559009325177,0.13580533024333707,0.14127966168063266,0.1473456121343446
2015-01-26,0.18800762057555387,0.1654692931633832,0.14770146448429777,0.27085590465872134
2015-01-27,0.1838463852401484,0.1533024333719588,0.16305113947842442,0.3001083423618631
2015-01-28,0.18825829740298805,0.15851680185399708,0.16054507009162822,0.3071505958829901
2015-01-29,0.20269728266319054,0.1571263035921202,0.1655572088652204,0.39978331527627287
2015-01-30,0.23929609946856512,0.16083429895712698,0.18028036651264778,0.3911159263271937
2015-02-02,0.2514789932818611,0.17230590961761383,0.15952697940324212,0.4192849404117007
2015-02-03,0.24796951769778408,0.16987253765932753,0.14198449369566912,0.404117009750812
2015-02-04,0.26737190414118106,0.15816917728852875,0.14684000313258672,0.40628385698808156
2015-02-05,0.2625087736889602,0.1632676709154115,0.12068290390790204,0.41170097508125636
2015-02-06,0.2813095357465156,0.15179606025492465,0.15670765134309672,0.40086673889490765
2015-02-09,0.290885390554497,0.15758980301274583,0.17119586498551165,0.41711809317443116
2015-02-10,0.312543868444801,0.15040556199304778,0.18858172135641005,0.4198266522210181
2015-02-11,0.33360072194926293,0.15237543453070757,0.21372072989270885,0.4333694474539538
2015-02-12,0.30858317457134254,0.15446118192352287,0.1867021693163129,0.4306608884073668
2015-02-13,0.31098967211470985,0.14971031286210845,0.17699115044247793,0.4442036836403025
2015-02-16,0.3114158227213475,0.15822711471610607,0.17699115044247793,0.4544962080173347
2015-02-17,0.3118419733279856,0.16674391657010457,0.17714777977915253,0.464788732394366
2015-02-18,0.3207159330191516,0.16674391657010457,0.18513587594956538,0.5189599133261105
2015-02-19,0.32628095858818806,0.16674391657010457,0.17581643041741724,0.5330444203683644
2015-02-20,0.33605735485811694,0.16674391657010457,0.17589474508575442,0.5043336944745391
2015-02-23,0.3317958487917376,0.16674391657010457,0.17620800375910406,0.5449620801733479
2015-02-24,0.3204652561917176,0.16674391657010457,0.1626595661367376,0.5568797399783314
2015-02-25,0.3301915170961598,0.17195828505214372,0.1478580938209728,0.5460455037919827
2015-02-26,0.3377118219191817,0.17114716106604888,0.1566293366747591,0.5698808234019497
2015-02-27,0.32828637320766063,0.1840092699884126,0.18584070796460184,0.5552546045503792
2015-03-02,0.3356562719342224,0.18690614136732364,0.1956300415067742,0.5769230769230766
2015-03-03,0.3457836157625589,0.18933951332560817,0.198292740230245,0.5969664138678219
2015-03-04,0.3870450215582073,0.18470451911935104,0.20722061242070633,0.6240520043336941
2015-03-05,0.3956181690564524,0.1797219003476238,0.20588926305897104,0.676056338028169
2015-03-06,0.4277048029680135,0.1753186558516795,0.24363693319758783,0.7356446370530874
2015-03-09,0.4484608442795548,0.17705677867902647,0.24919727464954167,0.7502708559046578
2015-03-10,0.46139576857515285,0.17473928157589835,0.28717988879317113,0.816901408450704
2015-03-11,0.44174270530432147,0.17450753186558554,0.2781737019343722,0.859154929577465
2015-03-12,0.4600922490724957,0.17462340672074195,0.276059205889263,0.8374864572047667
2015-03-13,0.5281760754035896,0.1712630359212053,0.30785496123423917,0.8445287107258928
2015-03-16,0.5080717938433772,0.1753186558516795,0.3007283264155376,0.859154929577465
2015-03-17,0.5295297302717337,0.16025492468134406,0.2956378729736078,0.840736728060671
2015-03-18,0.5352952973027174,0.13696407879490202,0.2860834834364476,0.7930660888407361
2015-03-19,0.5445202045522912,0.09826187717265356,0.28639674210979704,0.7762730227518952
2015-03-20,0.5081720645743508,0.10776361529548151,0.24120917847912904,0.6923076923076925
2015-03-23,0.47758949162739395,0.11911935110081107,0.21975095935468714,0.6392199349945829
2015-03-24,0.47448109896721147,0.10880648899188916,0.2092567937974783,0.5947995666305523
2015-03-25,0.4782412513787224,0.11691772885283847,0.21223275119429874,0.5882990249187428
2015-03-26,0.486212774491126,0.11541135573580608,0.22272691675150758,0.6099674972914411
2015-03-27,0.5184999498646345,0.12027809965237601,0.23737175973059732,0.5947995666305523
2015-03-30,0.5236638925097765,0.11100811123986087,0.25616728013156864,0.6446370530877568
2015-03-31,0.48997292690263716,0.10231749710312865,0.2566371681415929,0.6630552546045498
2015-04-01,0.47513285871854016,0.10069524913093897,0.22883546088182327,0.640845070422535
2015-04-02,0.4664093051238345,0.09976825028968683,0.23071501292192043,0.5904658721560123
2015-04-03,0.45773588689461553,0.09536500579374252,0.19993734826533016,0.5503791982665218
2015-04-06,0.4457535345432668,0.09536500579374252,0.19328060145665282,0.5612134344528705
2015-04-07,0.45297302717336807,0.09826187717265356,0.21262432453598556,0.6240520043336941
2015-04-08,0.44028877970520397,0.10579374275782172,0.20588926305897104,0.6208017334777898
2015-04-09,0.41487014940338907,0.10926998841251478,0.21990758869136195,0.6858071505958829
2015-04-10,0.4368795748521006,0.11297798377751977,0.23392591432375265,0.7145178764897073
2015-04-13,0.4555800661786824,0.12108922363847086,0.2520949173780249,0.699891657638136
2015-04-14,0.43662889802466665,0.11657010428736925,0.23400422899209006,0.6630552546045498
2015-04-15,0.4262007420034093,0.10776361529548151,0.2618842509201975,0.6679306608884072
2015-04-16,0.4065978140980646,0.09733487833140231,0.2294619782285221,0.5937161430119176
2015-04-17,0.42960994685651244,0.10069524913093897,0.24543817056934758,0.5633802816901401
2015-04-20,0.4199338213175574,0.1050984936268824,0.24974547732790353,0.5715059588299027
2015-04-21,0.41411811892108696,0.10463499420625677,0.25248649071971174,0.5633802816901401
2015-04-22,0.3969718239245965,0.09501738122827419,0.2670530190304643,0.6359696641386776
2015-04-23,0.38789732277148303,0.10057937427578167,0.2631372856135954,0.5752979414951245
2015-04-24,0.3790734984458035,0.09536500579374252,0.25146840003132565,0.5660888407367279
2015-04-27,0.34989471573247766,0.12491309385863225,0.23157647427363148,0.5666305525460453
2015-04-28,0.3475383535545973,0.10753186558516781,0.20518443104393458,0.5687973997833149
2015-04-29,0.36714128145994174,0.10220162224797225,0.19085284673819403,0.4712892741061747
2015-04-30,0.4036398275343429,0.1055619930475089,0.22484141279661674,0.4994582881906817
2015-05-01,0.40484307630602623,0.1055619930475089,0.24512491189599794,0.4615384615384617
2015-05-04,0.4336709114609445,0.11332560834298988,0.24207063983084032,0.4707475622968573
2015-05-05,0.4269026371202247,0.11019698725376603,0.2355705223588378,0.4192849404117007
2015-05-06,0.4218891005715433,0.10359212050984912,0.23141984493695644,0.3586132177681476
2015-05-07,0.4171262408502958,0.11077636152954806,0.24128749314746645,0.38353196099674935
2015-05-08,0.38794745813696974,0.11320973348783347,0.22264860208317017,0.4257854821235103
2015-05-11,0.41687556402286163,0.1134414831981454,0.2477876106194692,0.46370530877573124
2015-05-12,0.40875363481399773,0.1134414831981454,0.24167906648915327,0.4214517876489703
2015-05-13,0.41085932016444393,0.10845886442641994,0.2155219672644686,0.3651137594799563
2015-05-14,0.393061265416625,0.10498261877172688,0.2070639830840315,0.35644637053087713
2015-05-15,0.38649353253785224,0.10938586326767119,0.198057796225233,0.37161430119176586
2015-05-18,0.403589692168856,0.10822711471610713,0.2117628631842745,0.40195016251354243
2015-05-19,0.40634713727063065,0.11089223638470536,0.22131725272143465,0.4761646803900321
2015-05-20,0.41301514088037705,0.10764774044032421,0.21466050591275732,0.49133261105092085
2015-05-21,0.4191817908352551,0.09860950173812277,0.20980499647583972,0.464788732394366
2015-05-22,0.4329188809786424,0.10023174971031246,0.2130158978776724,0.5092091007583965
2015-05-25,0.45257194424947356,0.10405561993047474,0.2130158978776724,0.5295232936078005
2015-05-26,0.4722250075203047,0.10787949015063791,0.24731772260944473,0.5498374864572044
2015-05-27,0.48320465256191714,0.10475086906141406,0.24708277860443273,0.5525460455037914
2015-05-28,0.4855610147397975,0.10370799536500552,0.2608661602318114,0.5254604550379192
2015-05-29,0.49057455128847893,0.10115874855156459,0.2571853708199545,0.4962080173347774
2015-06-01,0.4805474781911161,0.10173812282734662,0.2745712271908529,0.5303358613217766
2015-06-02,0.46731174170259693,0.10115874855156459,0.2708121231106584,0.46316359696641385
2015-06-03,0.45287275644239444,0.10069524913093897,0.276059205889263,0.4593716143011912
2015-06-04,0.4700691868043718,0.10417149478563115,0.2917221395567391,0.46262188515709646
2015-06-05,0.47799057455128846,0.10625724217844734,0.3244576709217637,0.5135427952329357
2015-06-08,0.4590394063972725,0.109617612977984,0.31952384681650847,0.45720476706392166
2015-06-09,0.445202045522912,0.10892236384704557,0.3022946197822851,0.4371614301191764
2015-06-10,0.44836057354858116,0.10984936268829681,0.28373404338632624,0.43553629469122424
2015-06-11,0.46871553193622795,0.11100811123986087,0.28772809147153255,0.47453954496207995
2015-06-12,0.44826030281760754,0.11286210892236426,0.2983788863654162,0.41820151679306594
2015-06-15,0.4456031284468065,0.11274623406720785,0.2979873130237294,0.467497291440953
2015-06-16,0.4503158528025668,0.11332560834298988,0.29469809695355953,0.4534127843986999
2015-06-17,0.4450015040609645,0.1134414831981454,0.2991620330487901,0.4247020585048755
2015-06-18,0.41787827133259814,0.11216685979142493,0.2645469496436683,0.38353196099674935
2015-06-19,0.44204351749724236,0.11332560834298988,0.2591432375283891,0.38894907908992415
2015-06-22,0.4393362077609546,0.11332560834298988,0.25225154671469974,0.37919826652220934
2015-06-23,0.44334703699989975,0.11112398609501728,0.26556504033205397,0.4593716143011912
2015-06-24,0.441893111400782,0.11054461181923525,0.25773357349831616,0.4723726977248104
2015-06-25,0.4549283064273537,0.11320973348783347,0.248179183961156,0.48049837486457214
2015-06-26,0.45888900030081214,0.11274623406720785,0.2684626830605372,0.467497291440953
2015-06-29,0.4679133660884387,0.11332560834298988,0.27786044326102255,0.42903575297941465
2015-06-30,0.4530231625388548,0.1034762456546936,0.25765525882997875,0.464788732394366
2015-07-01,0.4611952271132056,0.10440324449594485,0.2745712271908529,0.5243770314192844
2015-07-02,0.45322370400080225,0.10857473928157546,0.2772339259143237,0.5135427952329357
2015-07-03,0.4618469868645343,0.11118192352259548,0.2772339259143237,0.5124593716143009
2015-07-06,0.47047026972826633,0.1137891077636155,0.29736079567703033,0.5113759479956661
2015-07-07,0.49308131956281964,0.11471610660486675,0.3146683373795913,0.5384615384615383
2015-07-08,0.5138373608743607,0.11355735805330269,0.3167828334247005,0.5254604550379192
2015-07-09,0.504361776797353,0.1134414831981454,0.31623463074633884,0.5455037919826653
2015-07-10,0.4895217086132557,0.11413673232908472,0.3074633878925521,0.5
2015-07-13,0.4731274440990676,0.11286210892236426,0.3048006891690813,0.5438786565547131
2015-07-14,0.457585480798155,0.1136732329084591,0.28780640613986996,0.5260021668472366
2015-07-15,0.4743306928707509,0.11297798377751977,0.30315608113399617,0.5595882990249184
2015-07-16,0.4647548380627695,0.11436848203939753,0.2934450622601612,0.5817984832069341
2015-07-17,0.4935826732176878,0.11332560834298988,0.28772809147153255,0.6067172264355358
2015-07-20,0.5040108292389451,0.11448435689455394,0.303077766465659,0.6186348862405193
2015-07-21,0.48405695377519287,0.11448435689455394,0.2874931474665203,0.5969664138678219
2015-07-22,0.5094755840770078,0.11425260718424113,0.298300571697079,0.6094257854821237
2015-07-23,0.5410608643337009,0.11402085747392832,0.30143315843057406,0.5920910075839645
2015-07-24,0.5631204251478994,0.11448435689455394,0.33111441773044104,0.6132177681473454
2015-07-27,0.5760553494434975,0.11402085747392832,0.3304095857154046,0.6007583965330445
2015-07-28,0.5951569236939738,0.11320973348783347,0.32359620957005264,0.6229685807150593
2015-07-29,0.5634212373408203,0.1137891077636155,0.31490328138460333,0.6186348862405193
2015-07-30,0.5828737591497042,0.11460023174971035,0.350928028819798,0.6543878656554707
2015-07-31,0.6020254687656672,0.11471610660486675,0.3320541937504893,0.6218851570964246
2015-08-03,0.6225308332497743,0.11355735805330269,0.3425483593076981,0.6468039003250263
2015-08-04,0.6328587185400583,0.1134414831981454,0.3375362205341059,0.6738894907908985
2015-08-05,0.6424345733480397,0.11460023174971035,0.36181376771869367,0.7161430119176595
2015-08-06,0.6825428657374912,0.11460023174971035,0.350928028819798,0.7150595882990247
2015-08-07,0.662338313446305,0.11355735805330269,0.33322891377555,0.7237269772481039
2015-08-10,0.6331595307329789,0.11436848203939753,0.3404338632625892,0.7367280606717221
2015-08-11,0.6525619171763761,0.24623406720741592,0.3607173623619704,0.7481040086673882
2015-08-12,0.6344630502356363,0.31726535341830875,0.35398230088495564,0.6516793066088837
2015-08-13,0.6556201744710719,0.333140208574739,0.3634583757537784,0.6890574214517873
2015-08-14,0.6294495136869547,0.3245654692931632,0.35993421567859674,0.699891657638136
2015-08-17,0.6346134563320966,0.32792584009269987,0.3722296186075651,0.6944745395449612
2015-08-18,0.629349242955981,0.3268829663962922,0.37998277077296594,0.6912242686890577
2015-08-19,0.6493031184197333,0.3301274623406716,0.383115357506461,0.657638136511375
2015-08-20,0.6290484307630602,0.3207415990730018,0.3698801785574437,0.6137594799566628
2015-08-21,0.6467462147799057,0.3221320973348787,0.3798261414362911,0.5417118093174427
2015-08-24,0.6752732377419031,0.338586326767091,0.41804369958493215,0.4653304442036834
2015-08-25,0.6711120024064974,0.3493626882966403,0.3987782911739366,0.5417118093174427
2015-08-26,0.7150807179384338,0.3448435689455387,0.4111520087712428,0.5330444203683644
2015-08-27,0.6732678231224305,0.3413673232908465,0.40911582739447105,0.6191765980498367
2015-08-28,0.695277248571142,0.3224797219003479,0.4414597854178086,0.6143011917659802
2015-08-31,0.7087135265216082,0.3074159907300116,0.4300258438405513,0.6462621885157089
2015-09-01,0.7342324275543968,0.29235225955967614,0.45391181768345223,0.6143011917659802
2015-09-02,0.7680236638925098,0.28238702201622257,0.46659879395410764,0.6511375947995663
2015-09-03,0.7758949162739397,0.2829663962920046,0.4738037434411466,0.6912242686890577
2015-09-04,0.8033690965607139,0.2829663962920046,0.521575691126948,0.6858071505958829
2015-09-07,0.8030432166850496,0.2892236384704523,0.521575691126948,0.6928494041170099
2015-09-08,0.8027173368093854,0.2954808806489,0.508105568172919,0.699891657638136
2015-09-09,0.7936428356562719,0.3083429895712637,0.5046597227660738,0.6928494041170099
2015-09-10,0.8280858317457134,0.30857473928157564,0.4922076905004307,0.6755146262188516
2015-09-11,0.836608843878472,0.30451911935110054,0.48829195708356155,0.6755146262188516
2015-09-14,0.8182593001102978,0.29629200463499394,0.47294228208943556,0.6495124593716142
2015-09-15,0.8314950365988167,0.29872537659327936,0.4644842979089985,0.6863488624052003
2015-09-16,0.8114408904040911,0.299768250289687,0.4340982065940948,0.6500541711809316
2015-09-17,0.8452822621076908,0.29409038238702134,0.45038765760827015,0.661971830985915
2015-09-18,0.8593201644439987,0.29212050984936244,0.4348030386091315,0.6099674972914411
2015-09-21,0.8944650556502558,0.2976825028968717,0.46675542329078246,0.657638136511375
2015-09-22,0.9234934322671213,0.3062572421784475,0.5003524160075181,0.6744312026002168
2015-09-23,0.9537250576556704,0.3162224797219011,0.5213407471219358,0.699891657638136
2015-09-24,0.981048831845984,0.3141367323290849,0.5378651421411229,0.6728060671722638
2015-09-25,0.87330793141482,0.30475086906141424,0.526979403242227,0.6890574214517873
2015-09-28,0.9024365787626589,0.29872537659327936,0.5439736862714386,0.6755146262188516
2015-09-29,0.9451017747919384,0.2913093858632676,0.5416242462213172,0.661971830985915
2015-09-30,0.876566730171463,0.28377752027809944,0.519304565745164,0.6960996749729134
2015-10-01,0.8990775092750427,0.28412514484356954,0.5278408645939385,0.6803900325027081
2015-10-02,0.8844881179183797,0.28412514484356954,0.5147623149815961,0.647887323943662
2015-10-05,0.8449814499147699,0.28412514484356954,0.4812436369331974,0.6814734561213429
2015-10-06,0.8190113305925999,0.28412514484356954,0.4727856527527603,0.6446370530877568
2015-10-07,0.8048230221598316,0.28412514484356954,0.4537551883467774,0.6652221018418203
2015-10-08,0.8134463050235636,0.2806488991888765,0.4499960842665831,0.6424702058504872
2015-10-09,0.765516895618169,0.27149478563151774,0.4409898974077846,0.6105092091007585
2015-10-12,0.7899578862929912,0.26958285052143705,0.4409898974077846,0.604821235102925
2015-10-13,0.814398876967813,0.26767091541135635,0.4600203618137675,0.5991332611050924
2015-10-14,0.8170059159731273,0.2728852838933946,0.443339337457906,0.5574214517876488
2015-10-15,0.8197132257094155,0.2725376593279263,0.4038687446158664,0.5422535211267601
2015-10-16,0.8250777098165045,0.27995365005793715,0.4084893100477722,0.5677139761646801
2015-10-19,0.8490424145192019,0.28783314020857453,0.4347247239407941,0.5807150595882984
2015-10-20,0.8410207560413117,0.2749710312862108,0.43174876654397387,0.5698808234019497
